job_id,skill,skill_category,skill_level
XDW2ZCFZW0LD,SQL,Programming,Basic
QTOAMDVLNKND,TensorFlow,ML,Basic
QTOAMDVLNKND,NLP,ML,Intermediate
QTOAMDVLNKND,GCP,Cloud,Basic
KRCPPRCJIWVH,TensorFlow,ML,Intermediate
KRCPPRCJIWVH,Scikit-learn,ML,Intermediate
KRCPPRCJIWVH,AWS,Cloud,Advanced
M349EL8HL88K,TensorFlow,ML,Basic
M349EL8HL88K,SQL,Programming,Advanced
M349EL8HL88K,PyTorch,ML,Basic
M349EL8HL88K,R,Programming,Advanced
M349EL8HL88K,Scikit-learn,ML,Advanced
EUVTYT8QZPKY,AWS,Cloud,Advanced
EUVTYT8QZPKY,NLP,ML,Advanced
EUVTYT8QZPKY,Computer Vision,ML,Advanced
EUVTYT8QZPKY,Scikit-learn,ML,Advanced
EUVTYT8QZPKY,R,Programming,Intermediate
Z2C9ROS7YT2M,Azure,Cloud,Intermediate
Z2C9ROS7YT2M,SQL,Programming,Intermediate
Z2C9ROS7YT2M,Computer Vision,ML,Basic
Z2C9ROS7YT2M,Python,Programming,Basic
WUXX8L2DDH0U,R,Programming,Advanced
WUXX8L2DDH0U,SQL,Programming,Advanced
WUXX8L2DDH0U,AWS,Cloud,Basic
YF9RK7D30MM2,PyTorch,ML,Intermediate
YF9RK7D30MM2,Python,Programming,Basic
YF9RK7D30MM2,Computer Vision,ML,Advanced
YF9RK7D30MM2,GCP,Cloud,Basic
CBZAMD270STL,R,Programming,Basic
CBZAMD270STL,GCP,Cloud,Intermediate
CBZAMD270STL,AWS,Cloud,Advanced
CBZAMD270STL,Scikit-learn,ML,Intermediate
O05QPAHKZ2U2,Python,Programming,Intermediate
O05QPAHKZ2U2,Scikit-learn,ML,Basic
O05QPAHKZ2U2,PyTorch,ML,Basic
O05QPAHKZ2U2,R,Programming,Advanced
O05QPAHKZ2U2,NLP,ML,Intermediate
SXVWVM4W3ZKW,AWS,Cloud,Basic
SXVWVM4W3ZKW,PyTorch,ML,Basic
SXVWVM4W3ZKW,SQL,Programming,Basic
SXVWVM4W3ZKW,Computer Vision,ML,Advanced
SXVWVM4W3ZKW,NLP,ML,Basic
SXVWVM4W3ZKW,Python,Programming,Advanced
YSPENGWYX9TR,Scikit-learn,ML,Intermediate
YSPENGWYX9TR,NLP,ML,Advanced
YSPENGWYX9TR,GCP,Cloud,Basic
YSPENGWYX9TR,Azure,Cloud,Intermediate
YSPENGWYX9TR,R,Programming,Intermediate
YSPENGWYX9TR,PyTorch,ML,Intermediate
HNUXORZPGU2H,Python,Programming,Advanced
HNUXORZPGU2H,Scikit-learn,ML,Intermediate
HNUXORZPGU2H,GCP,Cloud,Intermediate
HNUXORZPGU2H,Computer Vision,ML,Advanced
TEE13N3BZT9D,Computer Vision,ML,Advanced
TEE13N3BZT9D,PyTorch,ML,Basic
TEE13N3BZT9D,TensorFlow,ML,Intermediate
TEE13N3BZT9D,Python,Programming,Intermediate
TEE13N3BZT9D,Scikit-learn,ML,Intermediate
TEE13N3BZT9D,Azure,Cloud,Advanced
5E3H0Y4VPW23,PyTorch,ML,Advanced
5E3H0Y4VPW23,R,Programming,Advanced
5E3H0Y4VPW23,NLP,ML,Basic
5E3H0Y4VPW23,AWS,Cloud,Intermediate
KU8S63E1OCJX,Azure,Cloud,Intermediate
KU8S63E1OCJX,R,Programming,Basic
KU8S63E1OCJX,Python,Programming,Advanced
RUJOQW5DSK7N,Scikit-learn,ML,Advanced
RUJOQW5DSK7N,PyTorch,ML,Advanced
RUJOQW5DSK7N,NLP,ML,Intermediate
RUJOQW5DSK7N,R,Programming,Basic
RUJOQW5DSK7N,TensorFlow,ML,Advanced
Z42O83RLKTE4,GCP,Cloud,Intermediate
Z42O83RLKTE4,PyTorch,ML,Basic
Z42O83RLKTE4,SQL,Programming,Basic
Z42O83RLKTE4,NLP,ML,Basic
Z42O83RLKTE4,R,Programming,Intermediate
PA8HYEXF7JXJ,Scikit-learn,ML,Basic
PA8HYEXF7JXJ,GCP,Cloud,Basic
PA8HYEXF7JXJ,Azure,Cloud,Intermediate
PA8HYEXF7JXJ,PyTorch,ML,Basic
PA8HYEXF7JXJ,Python,Programming,Intermediate
PA8HYEXF7JXJ,Computer Vision,ML,Advanced
PDDHCVSQAME4,SQL,Programming,Intermediate
PDDHCVSQAME4,Python,Programming,Advanced
PDDHCVSQAME4,Azure,Cloud,Basic
L5E11E9FTAXP,PyTorch,ML,Intermediate
L5E11E9FTAXP,AWS,Cloud,Intermediate
L5E11E9FTAXP,Scikit-learn,ML,Advanced
L5E11E9FTAXP,TensorFlow,ML,Basic
L5E11E9FTAXP,NLP,ML,Intermediate
L5E11E9FTAXP,Python,Programming,Intermediate
6FE0MP2IXIVZ,TensorFlow,ML,Intermediate
6FE0MP2IXIVZ,Scikit-learn,ML,Intermediate
6FE0MP2IXIVZ,PyTorch,ML,Advanced
0KB68RERVT99,AWS,Cloud,Intermediate
0KB68RERVT99,Azure,Cloud,Basic
0KB68RERVT99,TensorFlow,ML,Advanced
0KB68RERVT99,Scikit-learn,ML,Intermediate
0KB68RERVT99,Python,Programming,Basic
81ACJBC2SWSO,TensorFlow,ML,Intermediate
81ACJBC2SWSO,Python,Programming,Basic
81ACJBC2SWSO,Azure,Cloud,Intermediate
81ACJBC2SWSO,GCP,Cloud,Basic
LSH3TOW4YCZ0,R,Programming,Basic
LSH3TOW4YCZ0,SQL,Programming,Advanced
LSH3TOW4YCZ0,NLP,ML,Intermediate
LSH3TOW4YCZ0,GCP,Cloud,Intermediate
LSH3TOW4YCZ0,TensorFlow,ML,Intermediate
LSH3TOW4YCZ0,Python,Programming,Advanced
L00EZZF8S2ZG,NLP,ML,Intermediate
L00EZZF8S2ZG,Python,Programming,Intermediate
L00EZZF8S2ZG,Computer Vision,ML,Advanced
L00EZZF8S2ZG,GCP,Cloud,Intermediate
L00EZZF8S2ZG,TensorFlow,ML,Intermediate
L00EZZF8S2ZG,PyTorch,ML,Basic
SJ9WRSB4GF16,PyTorch,ML,Advanced
SJ9WRSB4GF16,SQL,Programming,Intermediate
SJ9WRSB4GF16,NLP,ML,Basic
BN7G8B2ZXII6,Azure,Cloud,Basic
BN7G8B2ZXII6,TensorFlow,ML,Basic
BN7G8B2ZXII6,NLP,ML,Advanced
BN7G8B2ZXII6,GCP,Cloud,Advanced
ISBO551LDQNK,R,Programming,Intermediate
ISBO551LDQNK,Python,Programming,Basic
ISBO551LDQNK,PyTorch,ML,Advanced
ISBO551LDQNK,TensorFlow,ML,Basic
ISBO551LDQNK,GCP,Cloud,Basic
61IAOIM458AX,PyTorch,ML,Intermediate
61IAOIM458AX,TensorFlow,ML,Intermediate
61IAOIM458AX,Scikit-learn,ML,Basic
61IAOIM458AX,AWS,Cloud,Intermediate
61IAOIM458AX,NLP,ML,Advanced
9FKBI4O6Q0US,SQL,Programming,Intermediate
9FKBI4O6Q0US,Computer Vision,ML,Intermediate
9FKBI4O6Q0US,Python,Programming,Basic
9FKBI4O6Q0US,NLP,ML,Intermediate
K47O3LQI7E1D,Scikit-learn,ML,Advanced
K47O3LQI7E1D,Computer Vision,ML,Intermediate
K47O3LQI7E1D,R,Programming,Intermediate
QQ4D3KZVH4FZ,TensorFlow,ML,Advanced
QQ4D3KZVH4FZ,GCP,Cloud,Intermediate
QQ4D3KZVH4FZ,Azure,Cloud,Intermediate
QQ4D3KZVH4FZ,SQL,Programming,Intermediate
QQ4D3KZVH4FZ,Computer Vision,ML,Advanced
84UTDD2EC2IH,Azure,Cloud,Basic
84UTDD2EC2IH,SQL,Programming,Advanced
84UTDD2EC2IH,AWS,Cloud,Intermediate
84UTDD2EC2IH,R,Programming,Advanced
6PE63LBQGU3O,Computer Vision,ML,Basic
6PE63LBQGU3O,NLP,ML,Basic
6PE63LBQGU3O,PyTorch,ML,Advanced
6PE63LBQGU3O,R,Programming,Advanced
5BWIKOTCKEH5,AWS,Cloud,Basic
5BWIKOTCKEH5,Azure,Cloud,Advanced
5BWIKOTCKEH5,Computer Vision,ML,Advanced
2MULJAVB3K3Q,Computer Vision,ML,Advanced
2MULJAVB3K3Q,Scikit-learn,ML,Advanced
2MULJAVB3K3Q,AWS,Cloud,Basic
2MULJAVB3K3Q,TensorFlow,ML,Advanced
2MULJAVB3K3Q,NLP,ML,Intermediate
37C9H42M44GV,R,Programming,Intermediate
37C9H42M44GV,PyTorch,ML,Basic
37C9H42M44GV,Scikit-learn,ML,Intermediate
37C9H42M44GV,Azure,Cloud,Intermediate
F8438TGBCVAR,Python,Programming,Basic
F8438TGBCVAR,Azure,Cloud,Advanced
F8438TGBCVAR,NLP,ML,Intermediate
AV71448N7ODK,Scikit-learn,ML,Intermediate
AV71448N7ODK,Azure,Cloud,Advanced
AV71448N7ODK,TensorFlow,ML,Advanced
AV71448N7ODK,Computer Vision,ML,Intermediate
Y72IVGLYE088,TensorFlow,ML,Advanced
Y72IVGLYE088,NLP,ML,Basic
Y72IVGLYE088,GCP,Cloud,Basic
Y72IVGLYE088,Scikit-learn,ML,Basic
DRLCMLW83Y0M,TensorFlow,ML,Intermediate
DRLCMLW83Y0M,Scikit-learn,ML,Intermediate
DRLCMLW83Y0M,GCP,Cloud,Intermediate
DRLCMLW83Y0M,PyTorch,ML,Intermediate
DRLCMLW83Y0M,Python,Programming,Basic
AN085RNTDR5X,NLP,ML,Advanced
AN085RNTDR5X,Computer Vision,ML,Basic
AN085RNTDR5X,Azure,Cloud,Advanced
JDM5FC79M96Z,Computer Vision,ML,Intermediate
JDM5FC79M96Z,Scikit-learn,ML,Intermediate
JDM5FC79M96Z,TensorFlow,ML,Advanced
JDM5FC79M96Z,R,Programming,Basic
9OT7TXKDOTRB,AWS,Cloud,Intermediate
9OT7TXKDOTRB,Scikit-learn,ML,Basic
9OT7TXKDOTRB,Computer Vision,ML,Advanced
9OT7TXKDOTRB,SQL,Programming,Intermediate
9OT7TXKDOTRB,NLP,ML,Basic
AGKC4LORXDTG,R,Programming,Basic
AGKC4LORXDTG,GCP,Cloud,Basic
AGKC4LORXDTG,SQL,Programming,Basic
AGKC4LORXDTG,Azure,Cloud,Intermediate
AGKC4LORXDTG,PyTorch,ML,Intermediate
AGKC4LORXDTG,Python,Programming,Basic
4UFZDY3O1ICN,TensorFlow,ML,Basic
4UFZDY3O1ICN,GCP,Cloud,Basic
4UFZDY3O1ICN,Python,Programming,Advanced
O4BUSU9F8Q8G,Scikit-learn,ML,Intermediate
O4BUSU9F8Q8G,SQL,Programming,Intermediate
O4BUSU9F8Q8G,NLP,ML,Basic
O4BUSU9F8Q8G,Computer Vision,ML,Basic
O4BUSU9F8Q8G,GCP,Cloud,Intermediate
O4BUSU9F8Q8G,Azure,Cloud,Advanced
FVL03DUT4S7A,AWS,Cloud,Advanced
FVL03DUT4S7A,GCP,Cloud,Intermediate
FVL03DUT4S7A,TensorFlow,ML,Basic
FVL03DUT4S7A,PyTorch,ML,Intermediate
FVL03DUT4S7A,Python,Programming,Basic
V177UDKTMONR,AWS,Cloud,Advanced
V177UDKTMONR,SQL,Programming,Intermediate
V177UDKTMONR,NLP,ML,Basic
V177UDKTMONR,Computer Vision,ML,Basic
YB6LI076A3KK,Azure,Cloud,Basic
YB6LI076A3KK,Computer Vision,ML,Intermediate
YB6LI076A3KK,SQL,Programming,Basic
YB6LI076A3KK,Python,Programming,Intermediate
YB6LI076A3KK,R,Programming,Intermediate
YB6LI076A3KK,NLP,ML,Intermediate
0VDP6ORSNC2C,TensorFlow,ML,Basic
0VDP6ORSNC2C,Python,Programming,Basic
0VDP6ORSNC2C,SQL,Programming,Basic
0VDP6ORSNC2C,NLP,ML,Basic
5HCBBMHNQO7Y,AWS,Cloud,Advanced
5HCBBMHNQO7Y,SQL,Programming,Intermediate
5HCBBMHNQO7Y,Computer Vision,ML,Basic
5HCBBMHNQO7Y,R,Programming,Intermediate
5HCBBMHNQO7Y,Scikit-learn,ML,Advanced
5HCBBMHNQO7Y,Azure,Cloud,Basic
M4J3DAB42HHI,Computer Vision,ML,Advanced
M4J3DAB42HHI,TensorFlow,ML,Basic
M4J3DAB42HHI,Python,Programming,Basic
M4J3DAB42HHI,AWS,Cloud,Advanced
M4J3DAB42HHI,NLP,ML,Basic
M4J3DAB42HHI,Azure,Cloud,Basic
XVAJ2K8XPNMJ,Azure,Cloud,Advanced
XVAJ2K8XPNMJ,AWS,Cloud,Intermediate
XVAJ2K8XPNMJ,GCP,Cloud,Basic
XVAJ2K8XPNMJ,Scikit-learn,ML,Advanced
XVAJ2K8XPNMJ,Python,Programming,Basic
84UVKYRMJLJX,Scikit-learn,ML,Advanced
84UVKYRMJLJX,Python,Programming,Intermediate
84UVKYRMJLJX,AWS,Cloud,Basic
84UVKYRMJLJX,PyTorch,ML,Intermediate
84UVKYRMJLJX,TensorFlow,ML,Intermediate
84UVKYRMJLJX,Computer Vision,ML,Basic
XYZX9JPNBZUG,AWS,Cloud,Basic
XYZX9JPNBZUG,Computer Vision,ML,Advanced
XYZX9JPNBZUG,NLP,ML,Intermediate
XYZX9JPNBZUG,Scikit-learn,ML,Advanced
XYZX9JPNBZUG,TensorFlow,ML,Intermediate
KGXUKQ00U686,Python,Programming,Advanced
KGXUKQ00U686,SQL,Programming,Intermediate
KGXUKQ00U686,AWS,Cloud,Advanced
KGXUKQ00U686,Azure,Cloud,Intermediate
KGXUKQ00U686,NLP,ML,Intermediate
KGXUKQ00U686,PyTorch,ML,Intermediate
JK4Q5V7C6S5N,TensorFlow,ML,Intermediate
JK4Q5V7C6S5N,Computer Vision,ML,Advanced
JK4Q5V7C6S5N,SQL,Programming,Advanced
JK4Q5V7C6S5N,Azure,Cloud,Intermediate
JK4Q5V7C6S5N,AWS,Cloud,Basic
JK4Q5V7C6S5N,NLP,ML,Basic
F5GCL9LCQH1U,SQL,Programming,Advanced
F5GCL9LCQH1U,Scikit-learn,ML,Advanced
F5GCL9LCQH1U,PyTorch,ML,Intermediate
F5GCL9LCQH1U,Python,Programming,Advanced
8NBHNAL3GYWI,Python,Programming,Intermediate
8NBHNAL3GYWI,R,Programming,Advanced
8NBHNAL3GYWI,PyTorch,ML,Advanced
CB8QSSPYE9R1,SQL,Programming,Intermediate
CB8QSSPYE9R1,PyTorch,ML,Intermediate
CB8QSSPYE9R1,Azure,Cloud,Intermediate
CB8QSSPYE9R1,AWS,Cloud,Intermediate
CB8QSSPYE9R1,Computer Vision,ML,Intermediate
VGNXB5JTB9XX,TensorFlow,ML,Intermediate
VGNXB5JTB9XX,Azure,Cloud,Intermediate
VGNXB5JTB9XX,R,Programming,Basic
ZHYAPDSWZP6S,PyTorch,ML,Advanced
ZHYAPDSWZP6S,GCP,Cloud,Advanced
ZHYAPDSWZP6S,Scikit-learn,ML,Basic
ZHYAPDSWZP6S,Azure,Cloud,Intermediate
39MOFT6YRIAD,NLP,ML,Advanced
39MOFT6YRIAD,Azure,Cloud,Basic
39MOFT6YRIAD,Python,Programming,Basic
39MOFT6YRIAD,AWS,Cloud,Basic
DJI9KQDGBK2L,SQL,Programming,Basic
DJI9KQDGBK2L,Computer Vision,ML,Intermediate
DJI9KQDGBK2L,TensorFlow,ML,Basic
L68J0NMEOQ4Y,Computer Vision,ML,Basic
L68J0NMEOQ4Y,Azure,Cloud,Basic
L68J0NMEOQ4Y,R,Programming,Intermediate
L68J0NMEOQ4Y,TensorFlow,ML,Basic
L68J0NMEOQ4Y,GCP,Cloud,Basic
OV2YGNMBY49E,Scikit-learn,ML,Advanced
OV2YGNMBY49E,TensorFlow,ML,Basic
OV2YGNMBY49E,Python,Programming,Intermediate
OV2YGNMBY49E,Computer Vision,ML,Basic
OV2YGNMBY49E,SQL,Programming,Basic
ZY1UU9YMSZDX,GCP,Cloud,Advanced
ZY1UU9YMSZDX,Python,Programming,Intermediate
ZY1UU9YMSZDX,TensorFlow,ML,Advanced
ZY1UU9YMSZDX,Computer Vision,ML,Basic
ZY1UU9YMSZDX,PyTorch,ML,Advanced
BXF445CRI8BI,Azure,Cloud,Basic
BXF445CRI8BI,Python,Programming,Advanced
BXF445CRI8BI,NLP,ML,Intermediate
BXF445CRI8BI,Computer Vision,ML,Basic
BXF445CRI8BI,R,Programming,Basic
DRL90AOBT328,SQL,Programming,Intermediate
DRL90AOBT328,R,Programming,Advanced
DRL90AOBT328,NLP,ML,Basic
DRL90AOBT328,TensorFlow,ML,Intermediate
DRL90AOBT328,GCP,Cloud,Intermediate
DRL90AOBT328,AWS,Cloud,Basic
334L1VZNQDXA,TensorFlow,ML,Advanced
334L1VZNQDXA,Computer Vision,ML,Advanced
334L1VZNQDXA,SQL,Programming,Basic
334L1VZNQDXA,NLP,ML,Advanced
334L1VZNQDXA,PyTorch,ML,Basic
R30OJHE4H3GM,Azure,Cloud,Intermediate
R30OJHE4H3GM,TensorFlow,ML,Basic
R30OJHE4H3GM,AWS,Cloud,Intermediate
R30OJHE4H3GM,PyTorch,ML,Intermediate
R30OJHE4H3GM,NLP,ML,Advanced
8A0TPV726YG3,Azure,Cloud,Intermediate
8A0TPV726YG3,Python,Programming,Advanced
8A0TPV726YG3,NLP,ML,Advanced
1J88QEOZ0KZ4,Python,Programming,Advanced
1J88QEOZ0KZ4,Computer Vision,ML,Advanced
1J88QEOZ0KZ4,TensorFlow,ML,Advanced
1J88QEOZ0KZ4,R,Programming,Basic
Y7EZ9GTWZ1UU,Scikit-learn,ML,Basic
Y7EZ9GTWZ1UU,SQL,Programming,Basic
Y7EZ9GTWZ1UU,Computer Vision,ML,Basic
SAFYH1FKJ4YK,Python,Programming,Advanced
SAFYH1FKJ4YK,GCP,Cloud,Intermediate
SAFYH1FKJ4YK,Scikit-learn,ML,Intermediate
SAFYH1FKJ4YK,AWS,Cloud,Intermediate
SAFYH1FKJ4YK,Azure,Cloud,Advanced
SAFYH1FKJ4YK,Computer Vision,ML,Basic
0UI22KX7N89L,Computer Vision,ML,Advanced
0UI22KX7N89L,PyTorch,ML,Advanced
0UI22KX7N89L,NLP,ML,Intermediate
0UI22KX7N89L,Azure,Cloud,Advanced
0UI22KX7N89L,TensorFlow,ML,Basic
6ZX1TV18KGYG,GCP,Cloud,Advanced
6ZX1TV18KGYG,Azure,Cloud,Basic
6ZX1TV18KGYG,Computer Vision,ML,Intermediate
6ZX1TV18KGYG,R,Programming,Intermediate
6ZX1TV18KGYG,Scikit-learn,ML,Advanced
EVJLZFFLB7WX,Azure,Cloud,Intermediate
EVJLZFFLB7WX,Python,Programming,Advanced
EVJLZFFLB7WX,NLP,ML,Intermediate
EVJLZFFLB7WX,R,Programming,Intermediate
EVJLZFFLB7WX,AWS,Cloud,Intermediate
EVJLZFFLB7WX,GCP,Cloud,Basic
8S2FTOM5XLK8,Python,Programming,Basic
8S2FTOM5XLK8,R,Programming,Advanced
8S2FTOM5XLK8,Azure,Cloud,Basic
8S2FTOM5XLK8,AWS,Cloud,Basic
8S2FTOM5XLK8,PyTorch,ML,Intermediate
8S2FTOM5XLK8,Scikit-learn,ML,Intermediate
IX7IB5N2EJ0A,AWS,Cloud,Advanced
IX7IB5N2EJ0A,Azure,Cloud,Advanced
IX7IB5N2EJ0A,R,Programming,Basic
LCD81TWHWHY4,PyTorch,ML,Basic
LCD81TWHWHY4,Azure,Cloud,Basic
LCD81TWHWHY4,SQL,Programming,Basic
LCD81TWHWHY4,Computer Vision,ML,Advanced
ZBCGJC36OQOL,SQL,Programming,Basic
ZBCGJC36OQOL,Azure,Cloud,Basic
ZBCGJC36OQOL,PyTorch,ML,Intermediate
VZC7D2KD1POX,R,Programming,Intermediate
VZC7D2KD1POX,NLP,ML,Advanced
VZC7D2KD1POX,Python,Programming,Advanced
VZC7D2KD1POX,AWS,Cloud,Intermediate
8FY620N8TTEA,TensorFlow,ML,Intermediate
8FY620N8TTEA,PyTorch,ML,Advanced
8FY620N8TTEA,R,Programming,Basic
8FY620N8TTEA,Python,Programming,Basic
8FY620N8TTEA,Scikit-learn,ML,Intermediate
MOXSFH4GG244,SQL,Programming,Intermediate
MOXSFH4GG244,Scikit-learn,ML,Advanced
MOXSFH4GG244,TensorFlow,ML,Basic
MOXSFH4GG244,GCP,Cloud,Basic
MOXSFH4GG244,Azure,Cloud,Basic
MOXSFH4GG244,AWS,Cloud,Basic
0RLEXDW6LQWL,AWS,Cloud,Advanced
0RLEXDW6LQWL,SQL,Programming,Advanced
0RLEXDW6LQWL,NLP,ML,Intermediate
0RLEXDW6LQWL,Scikit-learn,ML,Intermediate
0RLEXDW6LQWL,TensorFlow,ML,Basic
0RLEXDW6LQWL,R,Programming,Intermediate
L2ZXJMYLRQ1R,R,Programming,Advanced
L2ZXJMYLRQ1R,AWS,Cloud,Advanced
L2ZXJMYLRQ1R,SQL,Programming,Basic
L2ZXJMYLRQ1R,NLP,ML,Advanced
0W064W3U1HBJ,GCP,Cloud,Intermediate
0W064W3U1HBJ,Scikit-learn,ML,Basic
0W064W3U1HBJ,Python,Programming,Intermediate
0W064W3U1HBJ,SQL,Programming,Intermediate
0W064W3U1HBJ,PyTorch,ML,Basic
0W064W3U1HBJ,NLP,ML,Advanced
QSOSX43WFSQG,NLP,ML,Basic
QSOSX43WFSQG,Computer Vision,ML,Advanced
QSOSX43WFSQG,R,Programming,Intermediate
IJIYS2N75BXD,Python,Programming,Intermediate
IJIYS2N75BXD,SQL,Programming,Intermediate
IJIYS2N75BXD,PyTorch,ML,Basic
IJIYS2N75BXD,Scikit-learn,ML,Basic
XNX4SN6SM5RR,R,Programming,Basic
XNX4SN6SM5RR,Azure,Cloud,Advanced
XNX4SN6SM5RR,NLP,ML,Advanced
KFFV3XOLEYRV,NLP,ML,Intermediate
KFFV3XOLEYRV,TensorFlow,ML,Advanced
KFFV3XOLEYRV,Computer Vision,ML,Intermediate
WBUCJG8VUAZX,Azure,Cloud,Advanced
WBUCJG8VUAZX,Scikit-learn,ML,Intermediate
WBUCJG8VUAZX,PyTorch,ML,Intermediate
WBUCJG8VUAZX,Python,Programming,Advanced
WBUCJG8VUAZX,SQL,Programming,Intermediate
V23GXJ0MQVIN,Scikit-learn,ML,Basic
V23GXJ0MQVIN,Python,Programming,Advanced
V23GXJ0MQVIN,TensorFlow,ML,Basic
V23GXJ0MQVIN,PyTorch,ML,Advanced
DRWB2SEREV36,NLP,ML,Advanced
DRWB2SEREV36,GCP,Cloud,Basic
DRWB2SEREV36,SQL,Programming,Advanced
I22NV01ZDERI,PyTorch,ML,Advanced
I22NV01ZDERI,R,Programming,Basic
I22NV01ZDERI,NLP,ML,Advanced
I22NV01ZDERI,Python,Programming,Intermediate
2UEAXYLNFXJ4,PyTorch,ML,Basic
2UEAXYLNFXJ4,TensorFlow,ML,Basic
2UEAXYLNFXJ4,NLP,ML,Intermediate
2UEAXYLNFXJ4,Computer Vision,ML,Advanced
2UEAXYLNFXJ4,Scikit-learn,ML,Advanced
2UEAXYLNFXJ4,SQL,Programming,Basic
TUGUR9U1OE5E,Azure,Cloud,Basic
TUGUR9U1OE5E,Computer Vision,ML,Basic
TUGUR9U1OE5E,AWS,Cloud,Advanced
TUGUR9U1OE5E,GCP,Cloud,Intermediate
TUGUR9U1OE5E,PyTorch,ML,Basic
WYBOW23QVDJN,Computer Vision,ML,Intermediate
WYBOW23QVDJN,Azure,Cloud,Advanced
WYBOW23QVDJN,Python,Programming,Advanced
WYBOW23QVDJN,AWS,Cloud,Advanced
C1GRA47SH2SZ,AWS,Cloud,Basic
C1GRA47SH2SZ,Computer Vision,ML,Advanced
C1GRA47SH2SZ,NLP,ML,Basic
C1GRA47SH2SZ,Scikit-learn,ML,Intermediate
2MOVS0CDK36M,Scikit-learn,ML,Basic
2MOVS0CDK36M,PyTorch,ML,Intermediate
2MOVS0CDK36M,GCP,Cloud,Advanced
2MOVS0CDK36M,SQL,Programming,Basic
2MOVS0CDK36M,NLP,ML,Intermediate
ODCK82853UY8,Computer Vision,ML,Basic
ODCK82853UY8,Python,Programming,Basic
ODCK82853UY8,SQL,Programming,Advanced
ODCK82853UY8,PyTorch,ML,Intermediate
ODCK82853UY8,AWS,Cloud,Intermediate
ECW9YIL8SA3I,R,Programming,Basic
ECW9YIL8SA3I,SQL,Programming,Advanced
ECW9YIL8SA3I,GCP,Cloud,Advanced
ECW9YIL8SA3I,Python,Programming,Advanced
6J8Y6RH05HHI,Scikit-learn,ML,Advanced
6J8Y6RH05HHI,Azure,Cloud,Intermediate
6J8Y6RH05HHI,TensorFlow,ML,Basic
6J8Y6RH05HHI,Python,Programming,Intermediate
A484NL65UJG1,R,Programming,Advanced
A484NL65UJG1,Python,Programming,Basic
A484NL65UJG1,Scikit-learn,ML,Advanced
A484NL65UJG1,GCP,Cloud,Basic
A484NL65UJG1,Azure,Cloud,Advanced
7BM41QESLAYN,Azure,Cloud,Basic
7BM41QESLAYN,Computer Vision,ML,Advanced
7BM41QESLAYN,GCP,Cloud,Intermediate
7BM41QESLAYN,Python,Programming,Intermediate
7BM41QESLAYN,AWS,Cloud,Intermediate
QWNRHZN4KGEU,Azure,Cloud,Basic
QWNRHZN4KGEU,AWS,Cloud,Basic
QWNRHZN4KGEU,Scikit-learn,ML,Intermediate
QWNRHZN4KGEU,SQL,Programming,Basic
QWNRHZN4KGEU,TensorFlow,ML,Intermediate
QWNRHZN4KGEU,R,Programming,Advanced
F3GR94SZ2KUU,SQL,Programming,Intermediate
F3GR94SZ2KUU,TensorFlow,ML,Advanced
F3GR94SZ2KUU,PyTorch,ML,Basic
F3GR94SZ2KUU,AWS,Cloud,Intermediate
QMMU7JAE58HU,AWS,Cloud,Basic
QMMU7JAE58HU,R,Programming,Basic
QMMU7JAE58HU,Computer Vision,ML,Advanced
QMMU7JAE58HU,Python,Programming,Intermediate
QMMU7JAE58HU,Azure,Cloud,Intermediate
QMMU7JAE58HU,GCP,Cloud,Basic
QCWQ85X7PWO6,NLP,ML,Basic
QCWQ85X7PWO6,TensorFlow,ML,Basic
QCWQ85X7PWO6,AWS,Cloud,Advanced
QCWQ85X7PWO6,Azure,Cloud,Basic
VO5270SQG4EI,GCP,Cloud,Advanced
VO5270SQG4EI,Computer Vision,ML,Basic
VO5270SQG4EI,Scikit-learn,ML,Intermediate
VO5270SQG4EI,PyTorch,ML,Basic
VO5270SQG4EI,AWS,Cloud,Basic
TAO1CJFX5LIK,Azure,Cloud,Intermediate
TAO1CJFX5LIK,GCP,Cloud,Basic
TAO1CJFX5LIK,R,Programming,Basic
5Q57TE8TVQ05,TensorFlow,ML,Advanced
5Q57TE8TVQ05,NLP,ML,Advanced
5Q57TE8TVQ05,AWS,Cloud,Intermediate
5Q57TE8TVQ05,Scikit-learn,ML,Intermediate
5Q57TE8TVQ05,Python,Programming,Intermediate
5Q57TE8TVQ05,R,Programming,Advanced
LOFAS1EKTYR1,Scikit-learn,ML,Intermediate
LOFAS1EKTYR1,R,Programming,Advanced
LOFAS1EKTYR1,TensorFlow,ML,Basic
LOFAS1EKTYR1,Azure,Cloud,Advanced
LOFAS1EKTYR1,Python,Programming,Advanced
LOFAS1EKTYR1,GCP,Cloud,Basic
OUOF0ONJPI16,R,Programming,Advanced
OUOF0ONJPI16,PyTorch,ML,Basic
OUOF0ONJPI16,Azure,Cloud,Basic
OUOF0ONJPI16,AWS,Cloud,Intermediate
GCEDQQZRLF8A,GCP,Cloud,Basic
GCEDQQZRLF8A,Computer Vision,ML,Intermediate
GCEDQQZRLF8A,Python,Programming,Basic
GCEDQQZRLF8A,R,Programming,Intermediate
GCEDQQZRLF8A,Azure,Cloud,Basic
GCEDQQZRLF8A,Scikit-learn,ML,Basic
FRML29Q2L48C,GCP,Cloud,Basic
FRML29Q2L48C,TensorFlow,ML,Basic
FRML29Q2L48C,SQL,Programming,Basic
