job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,standardized_title,role_category,skill,skill_category,skill_level
QTOAMDVLNKND,Applied Scientist,Startup,Education,USA,Remote,Remote,Mid,2,98537,110556,Full-time,2025,Medium,Applied Scientist,Analytics,NLP,ML,Intermediate
QTOAMDVLNKND,Applied Scientist,Startup,Education,USA,Remote,Remote,Mid,2,98537,110556,Full-time,2025,Medium,Applied Scientist,Analytics,GCP,Cloud,Basic
KRCPPRCJIWVH,Data Scientist,Startup,Healthcare,India,Remote,Remote,Mid,2,90110,117966,Full-time,2022,Large,Data Scientist,Analytics,TensorFlow,ML,Intermediate
KRCPPRCJIWVH,Data Scientist,Startup,Healthcare,India,Remote,Remote,Mid,2,90110,117966,Full-time,2022,Large,Data Scientist,Analytics,Scikit-learn,ML,Intermediate
KRCPPRCJIWVH,Data Scientist,Startup,Healthcare,India,Remote,Remote,Mid,2,90110,117966,Full-time,2022,Large,Data Scientist,Analytics,AWS,Cloud,Advanced
P3XVKVZRGOL0,MLOps Engineer,MNC,Education,UK,Manchester,Hybrid,Mid,2,102811,112943,Full-time,2022,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
7H9G1A07H23C,Data Analyst,Research Lab,Retail,Germany,Hamburg,Hybrid,Entry,0,52280,85753,Full-time,2022,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
PNQVUT75PB8Z,Applied Scientist,Research Lab,Tech,Germany,Munich,Onsite,Senior,5,141791,163134,Full-time,2025,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
WUXX8L2DDH0U,MLOps Engineer,Research Lab,Finance,Germany,Remote,Remote,Senior,5,147303,167259,Full-time,2023,Medium,MLOps Engineer,Engineering,R,Programming,Advanced
WUXX8L2DDH0U,MLOps Engineer,Research Lab,Finance,Germany,Remote,Remote,Senior,5,147303,167259,Full-time,2023,Medium,MLOps Engineer,Engineering,SQL,Programming,Advanced
WUXX8L2DDH0U,MLOps Engineer,Research Lab,Finance,Germany,Remote,Remote,Senior,5,147303,167259,Full-time,2023,Medium,MLOps Engineer,Engineering,AWS,Cloud,Basic
F9RK7D30MM2S,AI Researcher,MNC,Tech,Australia,Brisbane,Onsite,Senior,5,147178,178658,Full-time,2025,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
BZAMD270STLP,Data Analyst,Startup,Retail,Germany,Remote,Remote,Mid,2,100317,111044,Full-time,2021,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
05QPAHKZ2U2T,AI Researcher,MNC,Finance,Australia,Melbourne,Hybrid,Entry,0,57496,68734,Full-time,2022,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
VWVM4W3ZKWDE,Data Scientist,Startup,Healthcare,UK,Birmingham,Onsite,Mid,2,91916,110998,Full-time,2022,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
VUPRT77GGKG4,Applied Scientist,Startup,Healthcare,India,Chennai,Onsite,Mid,2,90157,120879,Full-time,2021,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
RYO4RCB1KJTG,Data Analyst,Research Lab,Retail,UK,Birmingham,Onsite,Senior,5,149006,171738,Full-time,2020,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
T11PHP0XI5BJ,Data Scientist,MNC,Tech,USA,Boston,Hybrid,Mid,2,102707,112764,Full-time,2021,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
VPW232UTVG9K,Applied Scientist,MNC,Education,Canada,Vancouver,Onsite,Senior,5,154748,177259,Full-time,2026,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
5E5IZ31YRUJO,Data Analyst,Startup,Tech,India,Bangalore,Hybrid,Mid,2,96600,121895,Full-time,2025,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
LA100QXMCTHP,Machine Learning Engineer,MNC,Healthcare,Australia,Melbourne,Hybrid,Mid,2,95289,114292,Full-time,2022,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
4261BW4A7FQ9,Data Analyst,Startup,Finance,Canada,Remote,Remote,Senior,5,154453,176299,Full-time,2022,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
MCXXBW01PDDH,Data Scientist,Startup,Education,Germany,Remote,Remote,Senior,5,143705,172021,Full-time,2025,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
ME4YRID3DNKN,Machine Learning Engineer,Research Lab,Finance,USA,Remote,Remote,Senior,5,141120,172383,Full-time,2024,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
MH07WPH6FE0M,Data Analyst,MNC,Finance,Canada,Toronto,Onsite,Mid,2,94059,114075,Full-time,2025,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
ZK7A45HVGOX2,Machine Learning Engineer,MNC,Retail,India,Delhi,Onsite,Senior,5,141847,162899,Full-time,2023,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
5AMLN4PTGQ9C,Applied Scientist,Startup,Tech,Canada,Remote,Remote,Senior,5,144295,162069,Full-time,2020,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
Z1POXTFDC79F,AI Researcher,MNC,Education,UK,Manchester,Onsite,Senior,5,150392,176293,Full-time,2025,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
8II7EWBXXGAE,Data Scientist,Startup,Retail,USA,Seattle,Hybrid,Senior,5,145680,172137,Full-time,2024,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
E2J51B3JCZUC,Data Analyst,Research Lab,Healthcare,Germany,Remote,Remote,Mid,2,90908,121371,Full-time,2026,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
16YE0A4ABN7G,Data Scientist,Research Lab,Retail,India,Hyderabad,Hybrid,Mid,2,93678,115544,Full-time,2021,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
UEYBISBO551L,Data Scientist,Research Lab,Retail,Australia,Melbourne,Hybrid,Entry,0,50130,77088,Full-time,2021,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
IN8910T2F7AT,MLOps Engineer,Research Lab,Tech,Canada,Montreal,Hybrid,Senior,5,145488,155047,Full-time,2026,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
DTIRC9ZD76SZ,AI Researcher,MNC,Tech,UK,Birmingham,Onsite,Mid,2,99515,108131,Full-time,2024,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
UP8IJL2Z0LJC,Machine Learning Engineer,Startup,Education,Australia,Sydney,Hybrid,Senior,5,141785,160092,Full-time,2020,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
EM1QQ4D3KZVH,AI Researcher,Startup,Tech,UK,Manchester,Hybrid,Mid,2,101651,113133,Full-time,2022,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
K3G84UTDD2EC,Machine Learning Engineer,Startup,Finance,Canada,Remote,Remote,Senior,5,153495,168126,Full-time,2022,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
V7C9HX3D43E7,Data Scientist,Startup,Education,Australia,Sydney,Onsite,Senior,5,147096,178738,Full-time,2023,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
M6JQFWWXR5RD,Data Analyst,Startup,Retail,USA,Seattle,Hybrid,Entry,0,53267,86058,Full-time,2026,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
92MTR6SNGLH6,AI Researcher,Startup,Retail,India,Delhi,Onsite,Entry,0,58674,76712,Full-time,2026,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
IIT2018U9N79,Machine Learning Engineer,Startup,Finance,India,Remote,Remote,Entry,0,59707,75420,Full-time,2026,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
ZMUF8438TGBC,Applied Scientist,Startup,Tech,Australia,Brisbane,Hybrid,Entry,0,58625,80662,Full-time,2020,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
MG25CFZFDSNC,MLOps Engineer,Research Lab,Retail,Canada,Remote,Remote,Entry,0,59601,68310,Full-time,2022,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
0PXRLZU6WMX3,Data Analyst,MNC,Healthcare,Germany,Remote,Remote,Entry,0,52086,70823,Full-time,2025,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
BV78HU7F0I9G,Data Scientist,Research Lab,Healthcare,Australia,Melbourne,Onsite,Senior,5,147317,155373,Full-time,2022,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
JDAN085RNTDR,Applied Scientist,Research Lab,Finance,India,Bangalore,Onsite,Mid,2,92664,119787,Full-time,2020,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
JDM5FC79M96Z,Data Analyst,Research Lab,Finance,Germany,Remote,Remote,Mid,2,99950,119227,Full-time,2021,Small,Data Analyst,Analytics,Computer Vision,ML,Intermediate
JDM5FC79M96Z,Data Analyst,Research Lab,Finance,Germany,Remote,Remote,Mid,2,99950,119227,Full-time,2021,Small,Data Analyst,Analytics,Scikit-learn,ML,Intermediate
JDM5FC79M96Z,Data Analyst,Research Lab,Finance,Germany,Remote,Remote,Mid,2,99950,119227,Full-time,2021,Small,Data Analyst,Analytics,TensorFlow,ML,Advanced
JDM5FC79M96Z,Data Analyst,Research Lab,Finance,Germany,Remote,Remote,Mid,2,99950,119227,Full-time,2021,Small,Data Analyst,Analytics,R,Programming,Basic
OT7TXKDOTRBA,Data Scientist,MNC,Education,USA,San Francisco,Hybrid,Entry,0,57869,71542,Full-time,2020,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
KC4LORXDTG5N,Data Analyst,Startup,Healthcare,India,Remote,Remote,Senior,5,147204,170239,Full-time,2022,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
1YDMT8VT43PT,Data Analyst,Research Lab,Finance,Germany,Berlin,Onsite,Entry,0,57803,74792,Full-time,2020,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
USU9F8Q8GHGB,Data Scientist,Research Lab,Retail,Australia,Remote,Remote,Senior,5,143308,175552,Full-time,2021,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
NOLJQ52WSPOF,Applied Scientist,Research Lab,Tech,Germany,Berlin,Hybrid,Entry,0,51730,83438,Full-time,2026,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
JXURGOWYOO5Y,Data Scientist,Research Lab,Retail,Germany,Hamburg,Onsite,Mid,2,94400,117204,Full-time,2020,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
4Y9IK01L0VDP,Data Analyst,Research Lab,Retail,Germany,Hamburg,Hybrid,Mid,2,102443,121924,Full-time,2026,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
LSE45BG34IQ7,MLOps Engineer,Startup,Healthcare,USA,San Francisco,Onsite,Entry,0,56035,80211,Full-time,2024,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
BNVG5VMF60YK,Data Analyst,Startup,Finance,Australia,Remote,Remote,Senior,5,153989,173751,Full-time,2026,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
HXS58YREG2IV,AI Researcher,Research Lab,Healthcare,India,Hyderabad,Onsite,Senior,5,146943,167336,Full-time,2026,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
KSWVA984UVKY,Data Analyst,Startup,Healthcare,UK,London,Hybrid,Mid,2,94529,125991,Full-time,2022,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
F1622VXYZX9J,Data Analyst,MNC,Retail,Germany,Hamburg,Onsite,Entry,0,62070,66157,Full-time,2024,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
0IT26YS445GD,Machine Learning Engineer,Research Lab,Healthcare,Canada,Remote,Remote,Mid,2,101881,123318,Full-time,2026,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
II5P5NVQEBWU,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Entry,0,64572,71374,Full-time,2024,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
O5F9M969F5GC,AI Researcher,Research Lab,Finance,Australia,Brisbane,Hybrid,Mid,2,95134,125791,Full-time,2020,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
UF22EPPPRAT0,Data Scientist,MNC,Education,UK,London,Hybrid,Entry,0,53122,65587,Full-time,2025,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
YMENVG3KK0VM,MLOps Engineer,Startup,Healthcare,Australia,Sydney,Onsite,Entry,0,64768,81062,Full-time,2022,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
I9HASEZ2NX1W,Applied Scientist,Startup,Tech,India,Bangalore,Hybrid,Entry,0,60708,65646,Full-time,2020,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
EJZHYAPDSWZP,Data Scientist,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,91928,114263,Full-time,2020,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
HJSHZKBRH7LA,MLOps Engineer,Startup,Tech,UK,Remote,Remote,Senior,5,153684,173813,Full-time,2025,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
C06XQ9JB354M,MLOps Engineer,MNC,Retail,India,Remote,Remote,Senior,5,152100,158797,Full-time,2020,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
XL68J0NMEOQ4,MLOps Engineer,MNC,Retail,USA,Remote,Remote,Senior,5,150630,160465,Full-time,2020,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
D6RUPW2W5506,Data Analyst,MNC,Tech,Australia,Sydney,Onsite,Entry,0,64542,78476,Full-time,2023,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,Full-time,2025,Medium,Machine Learning Engineer,Engineering,GCP,Cloud,Advanced
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,Full-time,2025,Medium,Machine Learning Engineer,Engineering,Python,Programming,Intermediate
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,Full-time,2025,Medium,Machine Learning Engineer,Engineering,TensorFlow,ML,Advanced
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,Full-time,2025,Medium,Machine Learning Engineer,Engineering,Computer Vision,ML,Basic
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,Full-time,2025,Medium,Machine Learning Engineer,Engineering,PyTorch,ML,Advanced
A7SQRF1LLKST,Data Analyst,MNC,Finance,India,Delhi,Onsite,Entry,0,51291,80043,Full-time,2023,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
QERXDOUADVWK,Applied Scientist,Research Lab,Finance,UK,Remote,Remote,Mid,2,100724,127002,Full-time,2023,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
4L1VZNQDXAMW,AI Researcher,Research Lab,Education,Germany,Remote,Remote,Entry,0,56125,88006,Full-time,2020,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
0OJHE4H3GM1B,MLOps Engineer,Research Lab,Education,India,Hyderabad,Hybrid,Senior,5,142018,169762,Full-time,2023,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
A0TPV726YG3D,MLOps Engineer,Research Lab,Education,Canada,Toronto,Onsite,Mid,2,104462,115546,Full-time,2024,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
J88QEOZ0KZ4Z,Applied Scientist,Research Lab,Finance,UK,Birmingham,Onsite,Entry,0,53291,71871,Full-time,2024,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
EZ9GTWZ1UU7Z,MLOps Engineer,Research Lab,Education,Germany,Hamburg,Onsite,Senior,5,144684,168840,Full-time,2026,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
NBCJ29YFC2HT,AI Researcher,MNC,Tech,Canada,Remote,Remote,Entry,0,60094,87135,Full-time,2025,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
I22KX7N89LTA,AI Researcher,Startup,Education,India,Delhi,Onsite,Mid,2,104235,119518,Full-time,2026,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
NV0H0GQ9C80E,Data Scientist,MNC,Healthcare,Australia,Brisbane,Onsite,Senior,5,149119,163658,Full-time,2021,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
Q7B7V1W4K2TC,MLOps Engineer,MNC,Education,Canada,Toronto,Hybrid,Mid,2,93603,111025,Full-time,2024,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
TOM5XLK8WRU1,MLOps Engineer,Startup,Tech,Canada,Remote,Remote,Mid,2,100959,116337,Full-time,2023,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
8YL68NTK63N2,Data Analyst,MNC,Tech,Australia,Brisbane,Onsite,Entry,0,54856,86349,Full-time,2021,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
G8TACY15PDTZ,MLOps Engineer,MNC,Tech,Canada,Remote,Remote,Entry,0,62237,87480,Full-time,2021,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
DB2UUIJNWPAY,Applied Scientist,Startup,Education,UK,Manchester,Onsite,Entry,0,51036,89771,Full-time,2025,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
7D2KD1POXRTE,Data Analyst,Research Lab,Healthcare,USA,New York,Onsite,Mid,2,100388,109721,Full-time,2022,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
TTEAVT8K06MO,MLOps Engineer,Research Lab,Finance,Australia,Melbourne,Onsite,Entry,0,52637,71029,Full-time,2021,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
G24479QTKCD0,Data Analyst,MNC,Healthcare,Germany,Remote,Remote,Entry,0,52100,86997,Full-time,2025,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
6LQWLVUNLPAI,Machine Learning Engineer,Research Lab,Retail,USA,Boston,Hybrid,Entry,0,54533,76779,Full-time,2021,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
Q1RDXCK36H0W,MLOps Engineer,Startup,Tech,Australia,Melbourne,Hybrid,Mid,2,103919,121619,Full-time,2025,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
HBJ6TXFO6V4E,Applied Scientist,Research Lab,Tech,Canada,Vancouver,Onsite,Senior,5,146500,166923,Full-time,2024,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
Y1FFUU5F07B1,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Remote,Senior,5,146052,162668,Full-time,2020,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
QQB9LZS34JTG,MLOps Engineer,MNC,Healthcare,India,Pune,Onsite,Mid,2,99628,126408,Full-time,2026,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
SM5RRVSFFCXH,Machine Learning Engineer,Startup,Healthcare,Canada,Vancouver,Hybrid,Entry,0,59863,88504,Full-time,2026,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
3ZRRHF4ABUFW,Data Scientist,Research Lab,Finance,Australia,Remote,Remote,Mid,2,90916,110450,Full-time,2022,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
W5038HVQRHOF,Applied Scientist,Startup,Education,Canada,Montreal,Hybrid,Senior,5,150807,171738,Full-time,2022,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
VCNEAS6Y3VG6,Applied Scientist,Startup,Education,Australia,Melbourne,Onsite,Mid,2,98246,129654,Full-time,2020,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
TA7YPP5ZP7R1,AI Researcher,Research Lab,Education,UK,London,Onsite,Senior,5,141600,168942,Full-time,2021,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
K5OGZ2UEAXYL,AI Researcher,Startup,Finance,UK,Remote,Remote,Entry,0,56980,86350,Full-time,2024,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
NJY1O2RNTJLM,MLOps Engineer,MNC,Finance,Germany,Frankfurt,Onsite,Senior,5,154008,176603,Full-time,2020,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
HOMTZZF8ADF7,Data Analyst,Startup,Tech,India,Hyderabad,Hybrid,Entry,0,54310,72266,Full-time,2022,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
N9WSZV83XPHX,Applied Scientist,MNC,Finance,Canada,Remote,Remote,Senior,5,140550,174644,Full-time,2024,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
GBIAF92MOVS0,Data Scientist,Startup,Education,Australia,Remote,Remote,Senior,5,144661,178794,Full-time,2026,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
I8QOAGSUSMES,AI Researcher,Research Lab,Education,Canada,Vancouver,Hybrid,Mid,2,94098,127747,Full-time,2023,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
8QQVAECW9YIL,AI Researcher,Research Lab,Education,Canada,Toronto,Hybrid,Mid,2,90159,127964,Full-time,2026,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
Y3C7RM6J8Y6R,Machine Learning Engineer,Startup,Finance,India,Bangalore,Hybrid,Mid,2,104299,113696,Full-time,2021,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
M2EC8RA484NL,Applied Scientist,MNC,Retail,India,Remote,Remote,Senior,5,142996,171748,Full-time,2022,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
SP7BM41QESLA,MLOps Engineer,Startup,Retail,India,Hyderabad,Onsite,Entry,0,59519,68301,Full-time,2022,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
JJ8MGPP1NOQU,Applied Scientist,Research Lab,Finance,Canada,Toronto,Hybrid,Senior,5,153339,158272,Full-time,2025,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
H20RAPE6WTLR,AI Researcher,Research Lab,Education,India,Chennai,Onsite,Mid,2,90781,118054,Full-time,2020,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
3RWQMMU7JAE5,Applied Scientist,Startup,Education,India,Remote,Remote,Entry,0,59435,86294,Full-time,2025,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
YR06NKWFG3MW,Applied Scientist,MNC,Tech,India,Pune,Hybrid,Mid,2,91296,110308,Full-time,2022,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
JXJQ5NV8OGA0,MLOps Engineer,MNC,Tech,Germany,Hamburg,Hybrid,Senior,5,143450,160469,Full-time,2023,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
TAO1CJFX5LIK,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Mid,2,98630,110590,Full-time,2020,Small,MLOps Engineer,Engineering,Azure,Cloud,Intermediate
TAO1CJFX5LIK,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Mid,2,98630,110590,Full-time,2020,Small,MLOps Engineer,Engineering,GCP,Cloud,Basic
TAO1CJFX5LIK,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Mid,2,98630,110590,Full-time,2020,Small,MLOps Engineer,Engineering,R,Programming,Basic
Q57TE8TVQ05P,MLOps Engineer,Research Lab,Education,Australia,Melbourne,Hybrid,Mid,2,95073,116376,Full-time,2023,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,AI Researcher,Analytics,Scikit-learn,ML,Intermediate
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,AI Researcher,Analytics,R,Programming,Advanced
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,AI Researcher,Analytics,TensorFlow,ML,Basic
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,AI Researcher,Analytics,Azure,Cloud,Advanced
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,AI Researcher,Analytics,Python,Programming,Advanced
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,AI Researcher,Analytics,GCP,Cloud,Basic
OUOF0ONJPI16,MLOps Engineer,Research Lab,Healthcare,USA,Austin,Onsite,Entry,0,54664,86248,Full-time,2025,Large,MLOps Engineer,Engineering,R,Programming,Advanced
OUOF0ONJPI16,MLOps Engineer,Research Lab,Healthcare,USA,Austin,Onsite,Entry,0,54664,86248,Full-time,2025,Large,MLOps Engineer,Engineering,PyTorch,ML,Basic
